title,date,text
Rolling stones!,03-12-2025,"what is happening in the West Bank is a silent annexation, no less severe than what Gaza is experiencing in terms of extermination."
The Palestinian state is a international and historical entitlement.,02-12-2025," The right of the Palestinian people to self-determination and the establishment of their independent state along the lines of June 4, 1967, with East Jerusalem as its capital, is not merely a political demand, but a historical entitlement supported by international legitimacy. Today, the International Day of Solidarity with the Palestinian People is not just an annual commemoration, but a moment to revive the values of justice and renew the international moral and political commitment towards the Palestinian people and their historical rights."
The Palestinian state is a international and historical entitlement.,02-12-2025,"The commemoration of the International Day of Solidarity with the Palestinian People comes amid unprecedented humanitarian conditions, the continuation of the genocide in the Gaza Strip, and the escalation of settlement activities and systematic violence in the West Bank, including East Jerusalem. This has resulted in significant human losses, direct targeting of civilians, and unprecedented destruction of Palestinian cities and camps, where the occupying government practices policies of erasure and ethnic cleansing. Among the most prominent aspects of this ongoing war is the continuous genocide inside the occupation prisons against Palestinian and Arab prisoners, who have been subjected to war crimes and crimes against humanity."
The Palestinian state is a international and historical entitlement.,02-12-2025,"Since the beginning of the genocide, according to data and human rights organizations, 98 detainees have died in the occupation prisons, with prisoner institutions announcing the names of 81 of them, while dozens of martyrs from Gaza remain subjected to enforced disappearance. The crimes and atrocities committed by Israel during the war are merely an extension of a series of catastrophes that have not ceased against the Palestinian people."
The Palestinian state is a international and historical entitlement.,02-12-2025,"For decades, the world has failed to uphold justice and achieve freedom for our people, all supported by major powers racing to protect the existence of the occupying state, where its ministers compete to innovate new tools and policies to erase the presence of the Palestinian people, to excel in killing and pursuing them, tightening control over their lives, and creating justifications to sustain and entrench the occupation."
The Palestinian state is a international and historical entitlement.,02-12-2025,"Solidarity with the Palestinian people is not a symbolic or seasonal act, but a legal, humanitarian, and moral duty, and a fundamental step towards achieving a just and lasting peace that guarantees freedom, dignity, and justice for the Palestinian people, ends the Israeli occupation of Palestinian land, and ensures the exercise of the Palestinian people's inalienable rights, foremost among them the right to self-determination, independence, and return."
The Palestinian state is a international and historical entitlement.,02-12-2025,"Solidarity is in rejecting international inaction, rejecting colonialism, and the Palestinian people continue to live one of the longest and harshest chapters of human and political suffering in modern history, amid the absence of international accountability for the crimes and violations committed by the occupying forces for decades, especially in light of the genocide waged by the occupation in the Gaza Strip, and the continuation of its crimes in the West Bank, including Jerusalem."
The Palestinian state is a international and historical entitlement.,02-12-2025,"We highly appreciate all international efforts and the positions of the world's peoples who have genuinely stood in solidarity with the Palestinian people, confronted the crimes committed against them, formed international coalitions, and those who have taken courageous decisions to punish the occupation system for its crimes, including preventing the sending and exporting of weapons, imposing sanctions on the responsible Israeli terrorists and settlers, and cutting economic and diplomatic relations that contribute to feeding and sustaining the illegal Israeli occupation."
The Palestinian state is a international and historical entitlement.,02-12-2025,"Collective action must be taken to establish a ceasefire in the Gaza Strip and ensure the free and unconditional flow of humanitarian aid, in activation of the provisions of Security Council Resolution 2803 and embodying the international consensus announced at the Sharm El-Sheikh Peace Summit, paving the way for the launch of a comprehensive political process that restores the legitimate rights of the Palestinian people, and emphasizing the role of the Palestinian Authority and the unity of Palestinian territories as an indispensable foundation for any sustainable settlement."
Why has the United States not recognized the Palestinian state...? Between the duality of Israeli influence and the rise of new lobbying powers.,01-12-2025," Despite the increasing European recognition of the Palestinian state, and the joining of central countries like France and Britain to this path, the American stance remains stagnant, insisting on not recognizing the state of Palestine. This apparent steadfastness conceals a complex web of strategic calculations, internal power balances, and the dominance of pro-Israel lobbying groups that have formed a structural part of the decision-making process in Washington for decades.The United States, unlike Europe, views the Middle East through the lens of Israel's security, linking its vital interests in the region to its ability to ensure its military and political superiority."
Why has the United States not recognized the Palestinian state...? Between the duality of Israeli influence and the rise of new lobbying powers.,01-12-2025,"Therefore, recognition of the Palestinian state has remained ""outside American calculations,"" as any step of this kind would be interpreted as a threat to Israel's security or the organic structure of its alliance with it.However, recent years, especially since the outbreak of the ongoing Israeli aggression against Gaza, have begun to witness tangible shifts within the American political, academic, and economic community, indicating a shaking of part of the traditional equation and a decline in the ""political sanctity"" of unconditional support for Israel.First: The decline of the dominance of pro-Israel groups and the emergence of counter-lobbying forces ...For the first time in decades, American lobbying groups have emerged seeking to counter Israeli influence within Washington, calling for a redefinition of American interests on an independent basis, rather than based on what Israel imposes.Among the most prominent of these groups:The Anti-Zionist Committee (AZAPAC), which recently appeared within American political institutions, presenting itself as a lobbying force working to restore balance within Congress and adopt policies that serve American national interests away from Israeli political blackmail,Jewish Voice for Peace and IfNotNow, two influential Jewish organizations that have significantly expanded their role since the Gaza war, advocating for an end to unconditional support for Israel...The rise of progressive politicians within the Democratic Party, such as Alexandria Ocasio-Cortez, Rashida Tlaib, and Bernie Sanders, who have openly criticized Israel and its racist and settlement policies.These forces were previously unable to influence, but today they possess media presence and populist influence that makes ignoring their discourse impossible.Second: American universities… the spark of the biggest transformation ...American universities – from Harvard to Columbia and from Stanford to Michigan – have witnessed the largest wave of solidarity with Palestine in modern American history.Protests, student alliances, academic boycott decisions, and pressures on administrations to condemn Israeli war crimes.These movements were not just protests; they transcended that to the emergence of a new political culture within the rising generations, which considers that unconditional support for Israel harms America's image and puts it at odds with its declared values regarding human rights.Third: The business and technology sector breaks its silence ..Voices have grown within Silicon Valley and among major businessmen criticizing Washington's bias, calling for a more balanced policy, with public positions from influencers and major companies stating that America's international image has become a burden on its technological and economic interests due to its unconditional ties to Israel.Fourth: The widening gap between European and American positions ...With the continued recognition of the Palestinian state by Europe, Washington has begun to find itself internationally isolated.Europe – especially France, Spain, Ireland, and Norway – has adopted a discourse that holds Israel responsible for aggression and calls for a political solution based on recognition of the Palestinian state.Meanwhile, America remains a prisoner of red lines set by Israeli lobbying groups.The continuation of this disparity will place Washington in the position of the only state obstructing the establishment of the Palestinian state, complicating its relations with its European partners and weakening its global image.Fifth: The steadfast Arab positions and their rising role...The Arab stance, especially the Saudi one, has become clearer:Peace with Israel will not be possible without a real political price, which is the recognition of the rights of the Palestinian people, foremost among them the establishment of an independent Palestinian state.This Arab steadfastness, supported by new regional equations (from energy to massive investments), has forced Washington to realize that ignoring Arab interests will not be possible in the next phase, and that the free protection of Israel has become strategically costly.Towards a potential shift in the American position?The sum of these transformations – within universities, the business sector, the political street, within the Jewish community itself, and between Europe and the Arab world – gradually opens the door to a change in American calculations.Recognition of the Palestinian state may not come soon, but it has become a matter on the table of American politics, after being completely outside the discussion for decades.America will soon discover that continuing to ignore Palestinian national rights will not protect Israel, but will make it a burden on the status and global influence of the United States.And that any regional peace or broad normalization will not"
Americanization of the American position or Israeliization of the Israeli position,30-11-2025," A fundamental question arises for political followers who are interested, engaged, opinion holders, stakeholders, and anyone with a stake in politics: who is the more influential decision-making party over the other? Is it the United States, the strongest, richest, and most influential country in the world?"
Americanization of the American position or Israeliization of the Israeli position,30-11-2025,"Is it the one that has the ability to influence the policies of the colony and restrain it as long as it is the most supportive and covering for it?Or is it the colony that knows its position in our Arab region through power, expansion, and occupation, and works to serve American policies and interests while confronting anyone who stands against it, as it rebels, indulges, and stretches, exploiting the United States' need for it, and investing its influence through the Israeli lobby ""AIPAC"" within America itself, as well as the ideological religious stance of evangelical Christians supporting the colony's aspirations for emergence and survival on the sacred land of Palestine.In facing this perplexing question, we find that the European stance, unlike the American stance, is developing positively in favor of Palestine, culminating in the French-Saudi partnership to hold an international conference for a two-state solution, and the recognition of the Palestinian state by the majority of European countries, especially Britain and France, with the exception of Germany.The foreign ministers of France, Germany, Italy, and Britain issued an important statement on November 27, 2025, addressing several points that form a foundation for European and global support for Palestine:First: a strong condemnation of the massive increase in violence by foreign settler colonists against Palestinian civilians in the Palestinian West Bank."
Americanization of the American position or Israeliization of the Israeli position,30-11-2025,"According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA), October of this year recorded 264 attacks by settlers, the highest number of attacks in a single month since the UN began recording such attacks in 2006."
Americanization of the American position or Israeliization of the Israeli position,30-11-2025,"Therefore, the statement from the four European ministers emphasized that ""these attacks must stop immediately, as they instill terror among civilians and hinder ongoing peace efforts."" They called on the colony's government to ""comply with its obligations under international law, ensure the protection of Palestinian populations in the occupied territories, and urge accountability for those responsible for these crimes, while preventing further violence by addressing the root causes of this behavior."" Second: They welcomed President Trump's opposition to any form of annexation, affirming their opposition to any partial or total annexation, or de facto annexation, and to any settlement policies by the colony that violate international law.Third: They called on the colony's government to retract its policies and procedures for building settlements, especially the construction of the E1 settlement, which was approved by Netanyahu's government in August 2025, as part of the settlement expansion policy, where the approval for the establishment of 3,000 housing units was made in the past three weeks, bringing the total number of new units since the beginning of this year to 28,000 housing units, a record number that will lead to the fragmentation of the geographical unity of the Palestinian West Bank.Fourth: They demanded that the colony's government release the clearance funds belonging to the Palestinian Authority, considering the continued withholding of these funds unjustified.Fifth: They reaffirmed their commitment to a just and comprehensive solution to the Palestinian issue through a two-state solution, where the state of Israel – the colony – and an independent, democratic, territorially connected, sovereign, and viable Palestinian state live side by side in peace and security, with mutual recognition and a negotiated solution, with no alternative.This is a positive stance from the four countries, especially since these countries have individually and collectively contributed to the establishment of the Israeli colony on Palestinian land, at the expense of their rights and land."
Americanization of the American position or Israeliization of the Israeli position,30-11-2025,"Thus, they are taking a forward-moving stance in favor of Palestine, after years of injustice, lack of fairness, and absence of equity towards the Palestinian people.Despite appearing balanced and measured, this stance is a progressive one in favor of Palestine that will gradually impose itself on international politics, in the face of extremism, crime, and Israeli atrocities against Palestinians."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025," Despite more than 6 weeks having passed since the ceasefire agreement that came into effect on October 10, tensions in the Gaza Strip have escalated, amid increasing Israeli violations and attempts to redraw the maps of field control."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025,"Ambiguity now surrounds the ceasefire agreement, the general situation in the Gaza Strip, and the nature of the second phase of the agreement signed in Sharm El-Sheikh.It has become essential for the guarantors of the agreement to establish a clear and specific mechanism for informing mediators of any violations to take action and address the issues of displaced families and the tragedy of citizens in the tents of the displaced, as winter rains continue to fall and there are no means for life, including infrastructure to cope with the thunderstorms and rains that engulf the tents.It remains unclear the readiness and capability of the international community to deploy an international stabilization force, in implementation of the recent Security Council resolution, while Israel seeks to impose new realities on the ground through intensified bombing and incursions, moving the yellow line westward."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025,"Mediators are striving to ensure adherence to the agreement, and any unilateral change threatens to undermine the truce, leaving the future of the agreement ambiguous."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025,"According to informed field sources, around 497 violations of the agreement have been recorded since its implementation began, including dozens of airstrikes, artillery shelling, and military movements within areas that are supposed to be outside the control of the Israeli occupation army.These violations have resulted in the martyrdom of 342 civilians and the injury of 875 others, while the total number of martyrs since the outbreak of the war in October 2023 has risen to 69,733 martyrs and 170,863 injured, according to the Ministry of Health.At the same time, the practices of the occupation are escalating, and Israeli violence against Palestinians in the occupied West Bank, including East Jerusalem, is increasing, particularly the terrorism of settlers, who draw their courage from extremists in the Israeli government and continue to provide support and bolster colonial activities."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025,"They also carry out deliberate attacks on homes and properties, including the arson of a mosque near Deir Istiya, and their daily violent assaults on Palestinians attempting to harvest olives and on shepherds and their livestock, in a serious violation of international law and a blatant breach of United Nations resolutions.Meanwhile, international media have revealed details of an American plan to divide Gaza into two areas: a ""red"" area west of the yellow line, and a ""green"" area under the control of the Israeli army."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025,"The plan stipulates the establishment of temporary residential clusters in the green areas, including housing units, schools, hospitals, and humanitarian services, aimed at accommodating the population who will be asked to leave the western areas, while guarantees for the full implementation of the Sharm El-Sheikh peace agreement are fading, as the occupation government has not effectively implemented any of the ceasefire terms.The occupation authorities continue these actions even during the ceasefire period, which has become mere ink on paper."
Israeli violations of the ceasefire escalate tensions in Gaza.,28-11-2025,"The practices of the Israeli occupation and the massacre of collective housing in the Gaza Strip, along with the ongoing policy of killing by the occupation government, the obstruction of sufficient humanitarian aid, and the continued demolition of homes in the sector constitute a widespread commission of genocide.The continuation of the grave violations committed by Israel, the occupying power, throughout the occupied Palestinian territories, is a blatant challenge to international law and the provisions of the ceasefire agreement in Gaza, which came into effect on October 10, 2025, following mediation by the United States, Egypt, Qatar, and Turkey."
The gallows of Ben Gvir are being erected on Mount,28-11-2025," Preempting the completion of the final readings of the bill he proposed for the execution of prisoners, after it hastily passed the first reading amidst the roar of a pack of predators in the Knesset, ""Ben Gvir"" yesterday erected his gallows on Mount Zahir in Jenin for the two young men, victorious by God's will, Abdullah (26 years old) and Youssef Asasa (37 years old), whose pure souls were spilled by the bullets of soldiers still consumed by the lust for killing, after they became accustomed to hunting their prey among their victims of children, women, and the elderly in Gaza, as if they were on a hunting trip, presenting them as gifts for Christmas celebrations to their loved ones, which they boasted about in sound and image, proud of their achievements."
The gallows of Ben Gvir are being erected on Mount,28-11-2025,"This is not the first crime in the records of his past and that of his ancestors, nor will it be the last, as the erection of such gallows has been repeated in more than one incident since the beginning of the conflict between the homeland and the occupation. These gallows express a savagery and sadism that revels in the shedding of the blood of others, as part of the decisive plan being implemented since its inaugural day in Hawara about three years ago, taking the form of extermination of the population and homes in the slaughtered sector. ""Ben Gvir"" did not wait for the approval of his ugly law, nor for the victims to stand before a judge who would pronounce the death sentence without an indictment."
The gallows of Ben Gvir are being erected on Mount,28-11-2025,"He hastened, driven by an open lust for killing, to erect the poles of his gallows, which would serve as the second and third readings stamped with the blood of the two victims.The rogue state did not wait for the decisions of judges when its soldiers executed the girl Hind Rajab, Muhammad al-Dura, and Iman Hajjo… and those who came before and after them in a sequence of crimes that will not stop as long as the perpetrators are assured of their ability to escape punishment."
Functional sharing between the occupation army and the settlers' army!,27-11-2025," ""The situation has gone out of control,"" this is how political and military leaders in Israel justify their ""inability"" to stop the terrorism of settlers against the residents of villages and towns across the West Bank. This terrorism is fueled by systematic complicity that allows perpetrators to carry out acts of killing and intimidation, confiscate land, steal olive harvests, and prevent farmers from cultivating their land.Since the early hours of yesterday, under an air cover that involved Apache and reconnaissance aircraft, alongside the deployment of three brigades of the army, a rolling military operation is taking place in Tubas, Tamun, Tayaseer, Aqaba, the Al-Far'a camp, the Wadi Al-Far'a, and the Bedouin encampments."
Functional sharing between the occupation army and the settlers' army!,27-11-2025,"Meanwhile, occupation soldiers forced many families to leave their homes until further notice, converting them into military barracks, while the educational process in an area inhabited by about 60,000 citizens came to a halt.In Tubas, as in Gaza, the excuses are endless."
Functional sharing between the occupation army and the settlers' army!,27-11-2025,"The wide-scale incursion harbors political rather than security objectives, aiming to delineate borders and establish buffer zones separating Tubas from the northern Jordan Valley, in preparation for annexing the food basket of Palestine, along with its underground water resources, and imposing realities with the arrogance of power, in a frantic race among right-wing parties on the eve of the upcoming elections.In the visible scenes on the ground, the intention is clear to undermine everything that arose from the Oslo Agreement, starting with drying up financial resources, confiscating clearance funds, striking the national economy by severing the relationship between Palestinian banks and Israeli banks at the end of this month, moving on to imposing control over the rural perimeter of cities, which is managed by the settlers' army, culminating in city centers that are subjected to daily incursions, confiscation, abuse, destruction of property, and executions, with both armies alternating in killing children and young people."
Phase Two Meetings of Trump's Plan,27-11-2025," The meeting hosted by Cairo for the parties of the Arab Islamic mediation that paved the way for the ceasefire agreement in the Gaza Strip certainly addressed the two phases of the ceasefire: the first phase, which was on the verge of ending, thus imposing itself on the evaluation table by Egypt, Turkey, and Qatar, along with contributions, in one way or another, from the other participating parties from the eight Arab and Islamic countries. It also focused on the obstacles and challenges that have hindered the time period since the ceasefire decision on 9/10/2025, made by the Israeli colonial government, whose leader Netanyahu has no interest in a ceasefire, as he would be forced to form an investigative committee that would lead him to trial."
Phase Two Meetings of Trump's Plan,27-11-2025,"To evade this, he found justifications and excuses to continue the killing and bombing to this day, contradicting the content and directions of Security Council Resolution 2803, which carried President Trump's plan for a ceasefire.The attendees in Cairo also laid the groundwork for movement and directions that can be relied upon and approved to begin implementing the second phase.Different concepts and visions will impose themselves on the content and steps of the second phase: First, the extent of the powers of the Peace Council that the American president called for establishing; second, the powers of international forces—are they to impose security or to disarm the resistance?"
Phase Two Meetings of Trump's Plan,27-11-2025,"Third, the powers of the Palestinian independent temporary government; fourth, the formation of the Palestinian police force; fifth, the extent of the withdrawal of the occupying colonial forces—when, how, and its borders; sixth, the role of the Palestinian Authority in Ramallah and its connection with the temporary administration; seventh, opening the border crossings, supervising them, and improving the level of essential services in response to the urgent needs of the Palestinians in the Gaza Strip, after the journeys of death first and hunger second."
Phase Two Meetings of Trump's Plan,27-11-2025,"These are issues that will not be easily resolved or bypassed, but will cause a political clash with the Americans, given the bias of Arab and Islamic countries towards Palestine and the Americans' bias towards the Israeli colony.The first phase was characterized as a result of the Israeli failure and defeat in the battle of October 7 and its repercussions, and the invasion of the occupying forces of the Gaza Strip, which resulted in killing, starvation, and the distortion of Palestinian society. This led to American intervention to save Netanyahu's government from failure, marking the second phase, which can be described as one of intense congestion and political engagement despite the continuation of intermittent Israeli killings of Palestinians."
Phase Two Meetings of Trump's Plan,27-11-2025,"However, the second phase will depend on the results of the first phase, and the intensity of political engagement will increase to produce a state of neither victory nor defeat for either side, imposing a state of balance between Palestinians and Israelis through negotiations, applications, and political engagement by the Americans on one side and the eight Arab and Islamic countries on the other.From here, the importance of the meetings and gatherings in Cairo emerges to establish a common ground for understanding among the attendees so that they can be united in dealing with the Americans."
Seizing 77 dunams east of Jerusalem: Dangerous implications and dimensions,27-11-2025," The Israeli occupation army issued an order to seize more than 77 dunams of land in the neighborhoods of Al-Zaim and Al-Eisawiya east of Jerusalem, in a new step that comes as part of a systematic expansionist policy aimed at imposing permanent realities on the ground and changing the geographical and demographic landscape of the city. This confiscation is not a fleeting event; rather, it is a link in a long settlement project that seeks to encircle Palestinian neighborhoods and connect settlements to each other, serving the Israeli vision of a ""Greater Jerusalem."" The seized area is located in a highly sensitive region, between the Ma'ale Adumim settlement to the east and the French Hill and Hebrew University area to the west."
Seizing 77 dunams east of Jerusalem: Dangerous implications and dimensions,27-11-2025,"By seizing it, Israel moves one step closer to achieving the E1 plan, which aims to connect settlement blocs and turn East Jerusalem into a completely besieged area. This settlement connection directly undermines any future possibility of establishing a geographically contiguous Palestinian state and reinforces the separation of the northern West Bank from the south, which practically means undermining any political solution based on the two-state principle. Declared and undeclared objectives: - Expanding settlements: The decision comes as part of a plan to expand Israeli colonies around East Jerusalem, which enhances the settlement project and increases geographical connectivity between the settlements."
Seizing 77 dunams east of Jerusalem: Dangerous implications and dimensions,27-11-2025,"- Imposing security control: Some reports indicate that part of the land may be used for security or military purposes, such as creating roads or observation points. - Gradual annexation: The decision aims at a serious escalation in annexation and Judaization policies, which seek to change the Arab and Islamic character of the city. - Emptying Palestinian residents: Alongside the confiscation, demolition and stop-work orders have been issued for about 30 homes in the two towns, reflecting a systematic policy to empty the area of its Palestinian residents."
Seizing 77 dunams east of Jerusalem: Dangerous implications and dimensions,27-11-2025,"The broader political context: - This step comes within the framework of long-term Israeli policies aimed at reducing the Palestinian presence in East Jerusalem and solidifying Israeli control over it as part of ""unified Jerusalem."" - These measures are considered part of plans for Judaization and ethnic cleansing, according to Palestinian and international organizations. Alongside the political dimension, the step carries profound demographic implications. The confiscation of land from Al-Zaim and Al-Eisawiya deepens the housing crisis in these two towns, which are already suffering from strict construction restrictions, repeated demolition orders, and infrastructure problems resulting from the ongoing security siege."
Seizing 77 dunams east of Jerusalem: Dangerous implications and dimensions,27-11-2025,"Seizing more land means tightening the noose around Palestinian residents, depriving them of natural expansion, and pushing them towards unannounced forced displacement, within the context of an Israeli policy aimed at reducing the Palestinian presence in East Jerusalem and increasing Jewish numerical superiority. This decision comes at a charged regional and international moment, amid increasing international scrutiny of Israeli policies in Jerusalem and the West Bank. Nevertheless, the occupation once again shows that it is determined to entrench its control over the city, indifferent to criticism or diplomatic initiatives."
Seizing 77 dunams east of Jerusalem: Dangerous implications and dimensions,27-11-2025,"The step carries a clear message: Israel will not wait for political settlements or negotiations, but will continue to draw its own borders through settlement and confiscation. In conclusion, the seizure of 77 dunams represents a new link in the project of tightening control over East Jerusalem and entrenching a settlement reality that obstructs any just political solution, transforming Palestinian neighborhoods into isolated islands besieged by settlements, walls, and barriers. These policies not only change the geography but also strike at the social and demographic fabric of the Palestinian people in the heart of the occupied capital."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025," The dispute between Israeli Defense Minister Israel Katz and Chief of Staff Eyal Zamir takes on a dimension that goes beyond mere administrative discussion or professional disagreement; it fundamentally reflects a deep crisis of trust between the political and military levels in Israel, at a sensitive stage where the repercussions of October 7 still cast heavy shadows over Israel and its institutions."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"It may seem strange that this clash has erupted between two men who have long been classified as among the most loyal figures to Benjamin Netanyahu personally, but the irony reveals the depth of the rift caused by the shock of the attack, and the failure of the system to anticipate, prevent, or respond to it in a timely manner.Since Katz ordered a review of the external investigation conducted by retired General Sami Turjeman regarding the failures of October 7, tensions have taken a sharper form, as Zamir saw the move as a clear attempt to politicize the report or to question the professionalism that went into months of effort collecting testimonies from officers, operational documents, and analyzing the flaws that struck intelligence, operational, and organizational levels."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"The situation reached its peak when Zamir announced that the reviewed investigation does not belong to politics, but is a professional document prepared for the army to draw lessons from and correct its mistakes, while Katz, on the other hand, emphasizes that his responsibility as Minister of Defense requires him not to allow procedures that may wrong officers or burden others with what they cannot bear or exceed the elected political level.In this charged atmosphere, a crisis of dismissals and freezes erupted; Zamir made the decision to dismiss a group of senior officers due to their failure to manage their units on the eve of the attack, during the first forty-eight hours, which left a large number of casualties and hostages."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"He based his decision on the recommendations of the Turjeman Committee, which described the errors of the southern command, intelligence, and tactical units as structural and deep."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"Katz's response was no less sharp when he announced a freeze on senior military appointments for a full month, a move seen by many as an attempt to place the army under direct political pressure, while Katz viewed it as a necessary measure for comprehensive review and to prevent the army from slipping into hasty actions under the pressure of public anger and the desire to offer scapegoats.The clash did not stop there; Zamir made an unprecedented statement when he called for the formation of an independent non-governmental investigative committee, with full powers to investigate not only the army's performance but also the performance of the political level before and during the attack."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"This statement is capable of igniting a constitutional crisis within Israel, as it touches on a red line that chiefs of staff have avoided for decades; namely, holding politicians directly accountable for security failures."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"Nevertheless, Zamir did not back down, but rather affirmed that the moment Israel is going through is ""historic,"" and that the army cannot be reformed from within without correcting the flaws in the political decision-making processes that ignored repeated intelligence warnings and encouraged the diversion of army resources to tasks far from monitoring the Gaza borders.This proposal faced sharp rejection from Katz, who reminded Zamir that the political authority is the one that determines the directions of the military institution, and that the army is part of the state, not an independent entity imposing its conditions on the government."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"It seems that the minister is trying to recalibrate the relationship that he sees has begun to lean towards excessive military intervention in the political sphere, especially after reports surfaced about senior officers advising behind the scenes to hold early elections or change Netanyahu's approach. Despite the denial from the military command of these reports, they heightened Katz's sensitivity, who fears that the investigation into October 7 will be used as a tool to weaken or confuse the government.At its core, the current crisis cannot be separated from the broader political context."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"Netanyahu is going through one of the most complex phases of his rule; opinion polls have indicated for months that he is losing significant popularity to figures from the right and center, and even from within Likud itself. When public pressure from the families of the dead and hostages was mounting, October 7 turned into a real test for every political player. If the government has tried from the beginning to shift responsibility onto the army, the military leadership is now trying to restore the equation to its natural place: acknowledging the mistakes of the military institution, in exchange for demanding an investigation into the responsibilities of the political leadership."
Who controls the narrative of the failures of October 7: politicians or the military?,27-11-2025,"This is something Netanyahu cannot bear given the fragility of his government and his judicial situation.The disagreement between Zamir and Katz is not just a struggle over a report, but a struggle over the narrative: who owns the explanation of what happened? Who determines responsibilities? And who leads the process of drawing lessons that will shape the state in the post-October 7 phase? Many Israeli analysts have seen Katz's move to freeze military appointments as fundamentally an attempt to clip Zamir's wings before he becomes an independent power center capable of threatening Netanyahu's position or pushing him toward actual political accountability, especially since Zamir enjoys"
The Conditions for Winning the Next Elections in Israel,26-11-2025," Elections are won by politicians who inspire hope. Voters want to elect people who provide them with a sense of positive emotions from the moment that they cast their ballot. We don’t want to enter the polling place with a dilemma regarding who is less likely to disappoint me. We have to believe that the people we elect will make our lives better, safer, and more peaceful. In the United States it might be about the economy. In Israel it is about who has a vision and a plan to keep us safe from the strategic dangers that we face – this primarily focuses on the relations of Israel with the Palestinians and also the demise of our liberal democracy that has been brought to us by Netanyahu and his governments."
The Conditions for Winning the Next Elections in Israel,26-11-2025,"At least that is what concerns those of us who want to remove Netanyahu and his coalition from power. There is an axiom that we have to face and accept – even more so after the war in Gaza, even with October 7 in our daily consciousness – Israel will never have security if the Palestinians do not have freedom, and the Palestinians will never have freedom if Israel does not have security. That is the equation that we must come to terms with. Another axion aligned with this is that peace will never be built based on walls and fences that separate the two peoples that share this land from the river to the sea."
The Conditions for Winning the Next Elections in Israel,26-11-2025,"Peace has become an almost non-existent word on our political vocabularies because it is so difficult to imagine a reality of peace - after the failure of Olso, after the violence of the second intifada, after the failures of disengagement from Gaza, after October 7. All of those failures are at the hands of political leaders who rejected the objective of leading us to genuine peace. They feared peace because they refused to relinquish control over parts of the land. They refused to implement obligations within agreements that were signed even by their own governments. The leaders on both sides failed to lead to peace as they enhanced conflict narratives and realities and rode the waves of fear, suspicion, racism which stroked the flames of violence on both sides of the conflict."
The Conditions for Winning the Next Elections in Israel,26-11-2025,"This was also all inspired by distorted versions of theology which sanctified martyrdom and myths of land ownership granted by the God they speak to. The forces working against usWe face very powerful forces in our elections in Israel. We have to challenge a cult leadership that manipulates political alignments in ways that political leaders who actually hate each other end up running together. We have to confront a large population of ultra-orthodox who receive religious dictums instructing them on who to vote for, with almost zero self-thought and personal assessment. This is combined with a demographic reality that lowers our chances of winning from the outset."
The Conditions for Winning the Next Elections in Israel,26-11-2025,"These very powerful forces and trends need to be confronted with political wisdom and savvy that forces us to step over lines that were thought to be red-lines until now. UniteLapid, Eizencott, and Golan must unite into one election block that runs together. The most important thing that could save Israel is to run as one list and to come out as the largest list in these elections. Uniting these parties into one list is a huge challenge in which egos and sometimes ideologies block the way. There is no room for not uniting because of nuance differences between these parties. They all agree on saving Israel’s liberal democracy, protecting the judicial system, ensuring that the media is free."
The Conditions for Winning the Next Elections in Israel,26-11-2025,"They all agree that Israeli society and political life must be based on the values delineated in Israel’s Declaration of Independence. They all agree that all Israel citizens must serve the country either in the military, the police, or a national or civil service. They all agree that Israel must be a society based on the equality of all of its citizens. They all believe that Israel must seek peace with all of its neighbors. They all should agree to the axion of security and freedom written above. They can find enough of a shared ideological base to run together and then after they win, they can function as separate factions within the Knesset – but first they must win."
The Conditions for Winning the Next Elections in Israel,26-11-2025,"UniteWe cannot remove Netanyahu from power if the Arab parties do not unite into one list as the center and center left in Israel must do as well. In order to beat Netanyahu and his coalition the Arab participation in voting must rise to at least 70%. If the Arab united party gets 15+ seats, Netanyahu will lose the elections. There aredifferences between the various Arab parties, but they all share the most important imperative that Netanyahu must never serve as Prime Minister again. After the elections, they can negotiate separately with the party selected by the President to form a new coalition. As we know, there are Arab leaders who want to be part of the coalition and government and there are those who wish to serve from the opposition."
