Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
russia,RU_POLITICAL,AGENT,rule,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,rule,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,suspect,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,deny,passive,-0.5071555972099304,0.0571,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,issue,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,find,active,-0.603695809841156,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,PATIENT,shoot,active,-0.8215190172195435,0.0,True,True,OUT_GROUP
they,OUT_GROUP,PATIENT,distribute,active,-0.8215190172195435,0.0,False,True,OUT_GROUP
we,IN_GROUP,PATIENT,turn,active,-0.7197111248970032,0.0,False,True,IN_GROUP
we,IN_GROUP,PATIENT,cut,active,-0.7197111248970032,0.0,False,True,IN_GROUP
kiev,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,help,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,help,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,fill,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,stop,active,-0.6720691323280334,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,give,active,-0.5815750956535339,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,give,active,-0.5815750956535339,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,build,active,-0.5815750956535339,0.0,False,True,OUT_GROUP
eu,WEST_ACTORS,PATIENT,distribute,active,-0.8048902750015259,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,film,active,-0.8048902750015259,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,notice,active,-0.5856937170028687,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,change,active,-0.5856937170028687,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,change,active,-0.5856937170028687,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,prepare,active,-0.5856937170028687,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,break,active,-0.5856937170028687,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,produce,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,sacrifice,active,-0.6419737339019775,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,know,active,0.0,0.0,False,True,IN_GROUP
usa,WEST_ACTORS,PATIENT,shield,passive,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,late,active,-0.5603500604629517,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,expect,active,-0.5603500604629517,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,AGENT,late,active,-0.5603500604629517,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,beat,active,-0.4924989640712738,0.0,False,False,NAMED_ENTITY
civilians,CIVILIANS,PATIENT,beat,active,-0.4924989640712738,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,-0.4924989640712738,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,slap,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,add,active,0.0,0.0323,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,end,active,0.0,0.0323,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
trump,WEST_ACTORS,AGENT,throw,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,throw,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,do,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,catch,active,0.0,0.037,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,catch,active,0.0,0.037,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,catch,active,0.0,0.037,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,-0.5113326907157898,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,need,active,-0.5113326907157898,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,honor,active,-0.5634390711784363,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,convey,active,0.0,0.037,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,play,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,do,active,-0.8162623047828674,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,do,active,-0.8162623047828674,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,send,active,0.0,0.0,False,True,OUT_GROUP
zelensky,UKR_POLITICAL,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,claim,active,0.0,0.0152,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,live,active,0.0,0.0152,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,live,active,0.0,0.0152,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,live,active,0.0,0.0152,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,say,active,0.0,0.0217,False,True,IN_GROUP
trump,WEST_ACTORS,AGENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,come,active,-0.7987470626831055,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,take,active,-0.6342503428459167,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,invent,active,-0.6342503428459167,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,-0.6497604846954346,0.0,False,True,IN_GROUP
donetsk,UKR_POLITICAL,PATIENT,think,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,change,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,try,active,-0.7621694207191467,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,abolish,active,-0.7621694207191467,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,say,active,-0.6784461736679077,0.04,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,close,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,clean,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,fight,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,happen,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,waste,active,0.0,0.0909,False,True,IN_GROUP
we,IN_GROUP,AGENT,wait,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,get,active,0.0,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,leave,active,-0.7324603199958801,0.0132,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,betray,active,-0.7324603199958801,0.0132,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,divide,active,-0.7324603199958801,0.0132,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,leave,active,-0.7324603199958801,0.0132,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,betray,active,-0.7324603199958801,0.0132,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,begin,active,-0.7324603199958801,0.0132,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,explain,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,join,active,-0.7399914860725403,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,join,active,-0.7399914860725403,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,fight,active,-0.7399914860725403,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,AGENT,change,active,-0.6940779685974121,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,keep,active,-0.6769524216651917,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,keep,active,-0.6769524216651917,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,seize,active,-0.6769524216651917,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,leave,passive,-0.7010647654533386,0.0385,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,win,active,-0.6806491017341614,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,prevent,active,-0.5845464468002319,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,prevent,active,-0.5845464468002319,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,seize,active,-0.5845464468002319,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,hit,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,share,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,care,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,break,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,teach,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,describe,passive,0.0,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,PATIENT,describe,passive,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,call,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,note,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,note,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,express,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,lead,active,-0.8490925431251526,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,cooperate,active,-0.8027401566505432,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,include,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,become,active,-0.6489488482475281,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,stop,active,-0.8242034316062927,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,demand,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,achieve,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,achieve,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,throw,active,-0.8140257596969604,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,provide,active,-0.7514389753341675,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
france,WEST_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,AGENT,talk,active,0.0,0.0,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,AGENT,believe,active,0.7973610162734985,0.0667,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,AGENT,play,active,0.7973610162734985,0.0667,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,answer,active,0.0,0.029,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,ask,active,0.0,0.029,False,False,NAMED_ENTITY
china,INTL_ACTORS,PATIENT,ask,active,0.0,0.029,False,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,ask,active,0.0,0.029,False,False,NAMED_ENTITY
china,INTL_ACTORS,PATIENT,ask,active,0.0,0.029,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,think,active,0.0,0.0625,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,surround,passive,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,learn,active,0.0,0.0167,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,participate,active,0.0,0.0167,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,exclude,passive,0.0,0.0167,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,decide,active,0.0,0.0167,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,return,active,0.0,0.0167,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,know,active,-0.6072683334350586,0.0204,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,believe,active,-0.6072683334350586,0.0204,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,affect,active,-0.6072683334350586,0.0204,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,think,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,reach,active,0.0,0.0244,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,accomplish,passive,0.0,0.0244,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,save,active,0.0,0.0244,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,maintain,active,0.0,0.0244,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,seem,active,0.0,0.0769,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,use,active,0.0,0.0526,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,do,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,hope,active,0.8229211568832397,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,PATIENT,ignore,passive,-0.7593929767608643,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,rock,active,0.0,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,PATIENT,create,active,0.0,0.0333,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,perceive,active,0.5060465335845947,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,perceive,active,0.5060465335845947,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,come,active,0.5944902896881104,0.0408,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,view,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,ensure,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,impose,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,form,active,-0.6547248363494873,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,transform,passive,-0.726321280002594,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,hold,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,carry,active,-0.8065811991691589,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,take,active,-0.8065811991691589,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,repress,active,-0.8923800587654114,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,carry,active,-0.7806404232978821,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,impede,active,-0.8618794679641724,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,develop,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,develop,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,build,active,-0.6726252436637878,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,build,active,-0.6726252436637878,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,approach,active,0.0,0.0,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,PATIENT,approach,active,0.0,0.0,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,PATIENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,end,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,tell,passive,0.7861542105674744,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,ratify,active,0.7861542105674744,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,remain,active,0.7861542105674744,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,finish,active,0.0,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,finish,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,ratify,passive,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,appreciate,active,0.9044713377952576,0.0,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,say,active,0.9044713377952576,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,fail,active,-0.8644844889640808,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,believe,active,0.0,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,PATIENT,bring,active,0.0,0.0,False,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,seem,active,0.0,0.0357,False,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,hold,active,0.0,0.0333,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,hold,active,0.0,0.0333,False,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,state,active,-0.4958876967430115,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,0.0,0.0119,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,do,active,0.0,0.0,False,True,OUT_GROUP
kiev,UKR_POLITICAL,AGENT,fail,active,-0.8644844889640808,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,state,active,0.0,0.0244,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,decide,active,0.0,0.0244,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,passive,0.0,0.0244,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,harmonize,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,conduct,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,hear,passive,0.0,0.0952,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,convince,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,disrupt,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,call,active,0.0,0.0,False,True,IN_GROUP
kremlin,RU_POLITICAL,PATIENT,undermine,active,-0.7934655547142029,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,piss,active,-0.7934655547142029,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,refuse,active,-0.7934655547142029,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,reconcile,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,throw,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,appear,active,-0.546029269695282,0.0417,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,wake,active,-0.546029269695282,0.0417,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,meet,active,-0.546029269695282,0.0417,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,talk,passive,0.0,0.05,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,donate,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,deny,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,disrupt,active,-0.6649431586265564,0.0185,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,become,active,-0.6649431586265564,0.0185,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,have,active,0.0,0.0345,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,agree,active,0.508323073387146,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,launch,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,launch,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,lead,active,-0.7290286421775818,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,sit,active,-0.6494097113609314,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,realize,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,put,passive,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,accept,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,spread,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,spread,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,mean,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,know,active,0.0,0.0,False,True,IN_GROUP
putin,RU_POLITICAL,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,state,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,resolve,passive,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,realize,active,-0.5905857682228088,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,act,active,0.0,0.0588,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,act,active,0.0,0.0588,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,have,active,-0.7532182931900024,0.0588,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,have,active,-0.7532182931900024,0.0588,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.7532182931900024,0.0588,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,accuse,active,-0.7672486305236816,0.0417,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,do,active,-0.8179938793182373,0.0435,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,do,active,-0.8179938793182373,0.0435,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,piss,active,-0.9155578017234802,0.0,False,True,IN_GROUP
we,IN_GROUP,PATIENT,piss,active,-0.9155578017234802,0.0,False,True,IN_GROUP
trump,WEST_ACTORS,PATIENT,convey,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,know,active,-0.5373678803443909,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,know,active,-0.5373678803443909,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,run,active,-0.5373678803443909,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,run,active,-0.5373678803443909,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,change,active,-0.6940779685974121,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,arrange,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,fill,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,report,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
